frame_id,student_id,behavior_label,confidence,cx,cy,timestamp
134,unknown,raised hand,1.0,660,423,2026-05-02 21:00:35
134,unknown,normal posture,1.0,69,441,2026-05-02 21:00:35
134,unknown,normal posture,1.0,868,468,2026-05-02 21:00:35
134,unknown,looking down,1.0,1113,404,2026-05-02 21:00:35
134,unknown,raised hand,1.0,427,333,2026-05-02 21:00:35
134,unknown,raised hand,1.0,837,309,2026-05-02 21:00:35
135,unknown,normal posture,1.0,287,547,2026-05-02 21:00:35
135,unknown,raised hand,1.0,660,423,2026-05-02 21:00:35
135,unknown,normal posture,1.0,70,441,2026-05-02 21:00:35
135,unknown,looking down,1.0,1103,404,2026-05-02 21:00:35
135,unknown,normal posture,1.0,863,468,2026-05-02 21:00:35
135,unknown,raised hand,1.0,428,335,2026-05-02 21:00:35
135,unknown,raised hand,1.0,837,307,2026-05-02 21:00:35
136,unknown,raised hand,1.0,661,422,2026-05-02 21:00:35
136,unknown,normal posture,1.0,295,547,2026-05-02 21:00:35
136,unknown,normal posture,1.0,69,442,2026-05-02 21:00:35
136,unknown,normal posture,1.0,864,469,2026-05-02 21:00:35
136,unknown,raised hand,1.0,836,311,2026-05-02 21:00:35
136,unknown,raised hand,1.0,427,334,2026-05-02 21:00:35
137,unknown,normal posture,1.0,292,547,2026-05-02 21:00:35
137,unknown,raised hand,1.0,660,422,2026-05-02 21:00:35
137,unknown,raised hand,1.0,1184,442,2026-05-02 21:00:35
137,unknown,normal posture,1.0,69,443,2026-05-02 21:00:35
137,unknown,normal posture,1.0,862,467,2026-05-02 21:00:35
137,unknown,normal posture,1.0,789,366,2026-05-02 21:00:35
137,unknown,raised hand,1.0,427,335,2026-05-02 21:00:35
138,unknown,normal posture,1.0,281,549,2026-05-02 21:00:35
138,unknown,raised hand,1.0,661,424,2026-05-02 21:00:35
138,unknown,raised hand,1.0,1183,431,2026-05-02 21:00:35
138,unknown,normal posture,1.0,70,444,2026-05-02 21:00:35
138,unknown,normal posture,1.0,862,468,2026-05-02 21:00:35
138,unknown,normal posture,1.0,1183,519,2026-05-02 21:00:35
138,unknown,normal posture,1.0,789,367,2026-05-02 21:00:35
138,unknown,raised hand,1.0,426,336,2026-05-02 21:00:35
139,unknown,normal posture,1.0,262,548,2026-05-02 21:00:35
139,unknown,raised hand,1.0,661,424,2026-05-02 21:00:35
139,unknown,raised hand,1.0,1184,426,2026-05-02 21:00:35
139,unknown,normal posture,1.0,70,443,2026-05-02 21:00:35
139,unknown,normal posture,1.0,863,467,2026-05-02 21:00:35
139,unknown,raised hand,1.0,1184,509,2026-05-02 21:00:35
139,unknown,raised hand,1.0,426,336,2026-05-02 21:00:35
140,unknown,raised hand,1.0,659,425,2026-05-02 21:00:37
140,unknown,normal posture,1.0,257,548,2026-05-02 21:00:37
140,stu_006,raised hand,1.0,1184,413,2026-05-02 21:00:37
140,unknown,normal posture,1.0,69,444,2026-05-02 21:00:37
140,stu_005,normal posture,1.0,859,467,2026-05-02 21:00:37
140,unknown,normal posture,1.0,1183,500,2026-05-02 21:00:37
140,stu_003,raised hand,1.0,427,336,2026-05-02 21:00:37
140,unknown,normal posture,1.0,788,367,2026-05-02 21:00:37
141,unknown,raised hand,1.0,659,425,2026-05-02 21:00:37
141,unknown,normal posture,1.0,260,547,2026-05-02 21:00:37
141,unknown,raised hand,1.0,1183,423,2026-05-02 21:00:37
141,unknown,normal posture,1.0,69,443,2026-05-02 21:00:37
141,unknown,normal posture,1.0,862,467,2026-05-02 21:00:37
141,unknown,raised hand,1.0,427,336,2026-05-02 21:00:37
141,unknown,raised hand,1.0,1184,508,2026-05-02 21:00:37
142,unknown,raised hand,1.0,659,426,2026-05-02 21:00:37
142,unknown,normal posture,1.0,248,547,2026-05-02 21:00:37
142,unknown,raised hand,1.0,1184,433,2026-05-02 21:00:37
142,unknown,normal posture,1.0,69,444,2026-05-02 21:00:37
142,unknown,raised hand,1.0,1185,522,2026-05-02 21:00:37
142,unknown,raised hand,1.0,427,336,2026-05-02 21:00:37
142,unknown,normal posture,1.0,863,467,2026-05-02 21:00:37
142,unknown,raised hand,1.0,841,307,2026-05-02 21:00:37
143,unknown,raised hand,1.0,659,427,2026-05-02 21:00:37
143,unknown,normal posture,1.0,252,547,2026-05-02 21:00:37
143,unknown,normal posture,1.0,69,443,2026-05-02 21:00:37
143,unknown,normal posture,1.0,863,467,2026-05-02 21:00:37
143,unknown,raised hand,1.0,427,336,2026-05-02 21:00:37
143,unknown,normal posture,1.0,1181,445,2026-05-02 21:00:37
143,unknown,raised hand,1.0,840,307,2026-05-02 21:00:37
144,unknown,normal posture,1.0,260,547,2026-05-02 21:00:37
144,unknown,raised hand,1.0,659,427,2026-05-02 21:00:37
144,unknown,normal posture,1.0,69,442,2026-05-02 21:00:37
144,unknown,normal posture,1.0,862,465,2026-05-02 21:00:37
144,unknown,raised hand,1.0,428,340,2026-05-02 21:00:37
144,unknown,raised hand,1.0,841,311,2026-05-02 21:00:37
145,unknown,normal posture,1.0,260,547,2026-05-02 21:00:37
145,unknown,raised hand,1.0,659,427,2026-05-02 21:00:37
145,unknown,normal posture,1.0,69,442,2026-05-02 21:00:37
145,unknown,normal posture,1.0,861,465,2026-05-02 21:00:37
145,unknown,raised hand,1.0,427,336,2026-05-02 21:00:37
145,unknown,raised hand,1.0,840,311,2026-05-02 21:00:37
146,unknown,normal posture,1.0,256,547,2026-05-02 21:00:37
146,unknown,raised hand,1.0,659,427,2026-05-02 21:00:37
146,unknown,normal posture,1.0,69,442,2026-05-02 21:00:37
146,unknown,normal posture,1.0,862,464,2026-05-02 21:00:37
146,unknown,raised hand,1.0,427,336,2026-05-02 21:00:37
146,unknown,raised hand,1.0,841,309,2026-05-02 21:00:37
146,unknown,normal posture,1.0,1184,488,2026-05-02 21:00:37
146,unknown,normal posture,1.0,1176,400,2026-05-02 21:00:37
147,unknown,normal posture,1.0,253,547,2026-05-02 21:00:37
147,unknown,raised hand,1.0,658,427,2026-05-02 21:00:37
147,unknown,normal posture,1.0,859,464,2026-05-02 21:00:37
147,unknown,normal posture,1.0,69,444,2026-05-02 21:00:37
147,unknown,normal posture,1.0,1175,404,2026-05-02 21:00:37
147,unknown,raised hand,1.0,426,337,2026-05-02 21:00:37
147,unknown,raised hand,1.0,841,310,2026-05-02 21:00:37
147,unknown,looking down,1.0,1209,438,2026-05-02 21:00:37
148,unknown,normal posture,1.0,246,547,2026-05-02 21:00:37
148,unknown,raised hand,1.0,658,427,2026-05-02 21:00:37
148,unknown,normal posture,1.0,860,465,2026-05-02 21:00:37
148,unknown,raised hand,1.0,69,445,2026-05-02 21:00:37
148,unknown,raised hand,1.0,426,337,2026-05-02 21:00:37
148,unknown,raised hand,1.0,841,310,2026-05-02 21:00:37
148,unknown,raised hand,1.0,1183,475,2026-05-02 21:00:37
148,unknown,normal posture,1.0,1177,401,2026-05-02 21:00:37
149,unknown,normal posture,1.0,241,547,2026-05-02 21:00:37
149,unknown,raised hand,1.0,658,428,2026-05-02 21:00:37
149,unknown,raised hand,1.0,69,445,2026-05-02 21:00:37
149,unknown,normal posture,1.0,862,466,2026-05-02 21:00:37
149,unknown,raised hand,1.0,1181,425,2026-05-02 21:00:37
149,unknown,raised hand,1.0,426,337,2026-05-02 21:00:37
149,unknown,raised hand,1.0,841,311,2026-05-02 21:00:37
149,unknown,normal posture,1.0,1013,526,2026-05-02 21:00:37
150,unknown,normal posture,1.0,241,547,2026-05-02 21:00:38
150,unknown,raised hand,1.0,656,428,2026-05-02 21:00:38
150,stu_006,normal posture,1.0,1184,410,2026-05-02 21:00:38
150,unknown,normal posture,1.0,69,445,2026-05-02 21:00:38
150,stu_005,normal posture,1.0,858,464,2026-05-02 21:00:38
150,unknown,raised hand,1.0,840,314,2026-05-02 21:00:38
150,unknown,normal posture,1.0,1183,498,2026-05-02 21:00:38
150,stu_003,raised hand,1.0,428,337,2026-05-02 21:00:38
151,unknown,normal posture,1.0,239,546,2026-05-02 21:00:38
151,unknown,raised hand,1.0,657,428,2026-05-02 21:00:38
151,unknown,normal posture,1.0,1182,405,2026-05-02 21:00:38
151,unknown,normal posture,1.0,69,446,2026-05-02 21:00:38
151,unknown,normal posture,1.0,860,466,2026-05-02 21:00:38
151,unknown,raised hand,1.0,1183,492,2026-05-02 21:00:38
151,unknown,raised hand,1.0,841,313,2026-05-02 21:00:38
151,unknown,raised hand,1.0,426,337,2026-05-02 21:00:38
152,unknown,normal posture,1.0,237,547,2026-05-02 21:00:38
152,unknown,raised hand,1.0,658,428,2026-05-02 21:00:38
152,unknown,normal posture,1.0,1181,404,2026-05-02 21:00:38
152,unknown,raised hand,1.0,69,446,2026-05-02 21:00:38
152,unknown,normal posture,1.0,860,467,2026-05-02 21:00:38
152,unknown,normal posture,1.0,1183,492,2026-05-02 21:00:38
152,unknown,raised hand,1.0,426,337,2026-05-02 21:00:38
152,unknown,raised hand,1.0,840,312,2026-05-02 21:00:38
153,unknown,normal posture,1.0,235,546,2026-05-02 21:00:38
153,unknown,raised hand,1.0,657,428,2026-05-02 21:00:38
153,unknown,raised hand,1.0,1181,404,2026-05-02 21:00:38
153,unknown,normal posture,1.0,71,445,2026-05-02 21:00:38
153,unknown,normal posture,1.0,861,467,2026-05-02 21:00:38
153,unknown,raised hand,1.0,427,338,2026-05-02 21:00:38
153,unknown,normal posture,1.0,1183,493,2026-05-02 21:00:38
153,unknown,raised hand,1.0,841,311,2026-05-02 21:00:38
154,unknown,normal posture,1.0,237,546,2026-05-02 21:00:38
154,unknown,raised hand,1.0,657,427,2026-05-02 21:00:38
154,unknown,raised hand,1.0,1183,404,2026-05-02 21:00:38
154,unknown,normal posture,1.0,70,445,2026-05-02 21:00:38
154,unknown,normal posture,1.0,861,467,2026-05-02 21:00:38
154,unknown,raised hand,1.0,427,339,2026-05-02 21:00:38
154,unknown,normal posture,1.0,1183,493,2026-05-02 21:00:38
154,unknown,raised hand,1.0,841,311,2026-05-02 21:00:38
155,unknown,raised hand,1.0,657,427,2026-05-02 21:00:38
155,unknown,normal posture,1.0,250,547,2026-05-02 21:00:38
155,unknown,raised hand,1.0,1183,404,2026-05-02 21:00:38
155,unknown,normal posture,1.0,70,445,2026-05-02 21:00:38
155,unknown,raised hand,1.0,426,339,2026-05-02 21:00:38
155,unknown,normal posture,1.0,861,472,2026-05-02 21:00:38
155,unknown,normal posture,1.0,1183,493,2026-05-02 21:00:38
155,unknown,raised hand,1.0,840,311,2026-05-02 21:00:38
156,unknown,normal posture,1.0,259,547,2026-05-02 21:00:39
156,unknown,raised hand,1.0,657,427,2026-05-02 21:00:39
156,unknown,raised hand,1.0,1183,404,2026-05-02 21:00:39
156,unknown,normal posture,1.0,70,446,2026-05-02 21:00:39
156,unknown,raised hand,1.0,426,339,2026-05-02 21:00:39
156,unknown,normal posture,1.0,860,466,2026-05-02 21:00:39
156,unknown,normal posture,1.0,1183,492,2026-05-02 21:00:39
156,unknown,raised hand,1.0,840,311,2026-05-02 21:00:39
157,unknown,normal posture,1.0,257,548,2026-05-02 21:00:39
157,unknown,raised hand,1.0,657,427,2026-05-02 21:00:39
157,unknown,raised hand,1.0,1183,405,2026-05-02 21:00:39
157,unknown,normal posture,1.0,70,446,2026-05-02 21:00:39
157,unknown,normal posture,1.0,860,467,2026-05-02 21:00:39
157,unknown,raised hand,1.0,427,339,2026-05-02 21:00:39
157,unknown,normal posture,1.0,1183,493,2026-05-02 21:00:39
157,unknown,raised hand,1.0,840,312,2026-05-02 21:00:39
158,unknown,normal posture,1.0,257,548,2026-05-02 21:00:39
158,unknown,raised hand,1.0,657,427,2026-05-02 21:00:39
158,unknown,raised hand,1.0,1183,407,2026-05-02 21:00:39
158,unknown,normal posture,1.0,70,447,2026-05-02 21:00:39
158,unknown,normal posture,1.0,859,466,2026-05-02 21:00:39
158,unknown,raised hand,1.0,426,338,2026-05-02 21:00:39
158,unknown,raised hand,1.0,840,313,2026-05-02 21:00:39
158,unknown,raised hand,1.0,1183,496,2026-05-02 21:00:39
159,unknown,normal posture,1.0,258,548,2026-05-02 21:00:39
159,unknown,raised hand,1.0,657,427,2026-05-02 21:00:39
159,unknown,raised hand,1.0,1182,422,2026-05-02 21:00:39
159,unknown,normal posture,1.0,71,446,2026-05-02 21:00:39
159,unknown,normal posture,1.0,859,466,2026-05-02 21:00:39
159,unknown,raised hand,1.0,426,337,2026-05-02 21:00:39
159,unknown,raised hand,1.0,840,311,2026-05-02 21:00:39
159,unknown,raised hand,1.0,1183,507,2026-05-02 21:00:39
160,unknown,normal posture,1.0,258,549,2026-05-02 21:00:40
160,unknown,raised hand,1.0,657,428,2026-05-02 21:00:40
160,unknown,raised hand,1.0,70,445,2026-05-02 21:00:40
160,stu_005,normal posture,1.0,860,468,2026-05-02 21:00:40
160,stu_003,raised hand,1.0,428,337,2026-05-02 21:00:40
160,unknown,raised hand,1.0,840,313,2026-05-02 21:00:40
160,unknown,raised hand,1.0,1179,443,2026-05-02 21:00:40
161,unknown,normal posture,1.0,257,549,2026-05-02 21:00:40
161,unknown,raised hand,1.0,657,427,2026-05-02 21:00:40
161,unknown,raised hand,1.0,70,445,2026-05-02 21:00:40
161,unknown,normal posture,1.0,859,466,2026-05-02 21:00:40
161,unknown,raised hand,1.0,428,338,2026-05-02 21:00:40
161,unknown,raised hand,1.0,1185,493,2026-05-02 21:00:40
161,unknown,raised hand,1.0,841,312,2026-05-02 21:00:40
161,unknown,normal posture,1.0,1184,403,2026-05-02 21:00:40
162,unknown,raised hand,1.0,658,428,2026-05-02 21:00:40
162,unknown,normal posture,1.0,250,548,2026-05-02 21:00:40
162,unknown,raised hand,1.0,70,445,2026-05-02 21:00:40
162,unknown,normal posture,1.0,1177,401,2026-05-02 21:00:40
162,unknown,normal posture,1.0,860,467,2026-05-02 21:00:40
162,unknown,raised hand,1.0,840,311,2026-05-02 21:00:40
162,unknown,raised hand,1.0,426,335,2026-05-02 21:00:40
162,unknown,normal posture,1.0,1184,492,2026-05-02 21:00:40
163,unknown,raised hand,1.0,659,428,2026-05-02 21:00:40
163,unknown,normal posture,1.0,1184,414,2026-05-02 21:00:40
163,unknown,normal posture,1.0,253,549,2026-05-02 21:00:40
163,unknown,raised hand,1.0,70,444,2026-05-02 21:00:40
163,unknown,raised hand,1.0,427,336,2026-05-02 21:00:40
163,unknown,raised hand,1.0,841,314,2026-05-02 21:00:40
163,unknown,normal posture,1.0,859,474,2026-05-02 21:00:40
164,unknown,raised hand,1.0,661,428,2026-05-02 21:00:40
164,unknown,normal posture,1.0,254,548,2026-05-02 21:00:40
164,unknown,raised hand,1.0,70,444,2026-05-02 21:00:40
164,unknown,raised hand,1.0,426,335,2026-05-02 21:00:40
164,unknown,raised hand,1.0,840,314,2026-05-02 21:00:40
164,unknown,normal posture,1.0,1182,403,2026-05-02 21:00:40
164,unknown,normal posture,1.0,860,475,2026-05-02 21:00:40
165,unknown,raised hand,1.0,662,428,2026-05-02 21:00:40
165,unknown,normal posture,1.0,254,548,2026-05-02 21:00:40
165,unknown,raised hand,1.0,70,444,2026-05-02 21:00:40
165,unknown,normal posture,1.0,1181,404,2026-05-02 21:00:40
165,unknown,raised hand,1.0,426,334,2026-05-02 21:00:40
165,unknown,normal posture,1.0,1183,493,2026-05-02 21:00:40
165,unknown,raised hand,1.0,837,316,2026-05-02 21:00:40
165,unknown,normal posture,1.0,861,479,2026-05-02 21:00:40
166,unknown,raised hand,1.0,666,418,2026-05-02 21:00:40
166,unknown,normal posture,1.0,255,547,2026-05-02 21:00:40
166,unknown,raised hand,1.0,70,444,2026-05-02 21:00:40
166,unknown,raised hand,1.0,426,335,2026-05-02 21:00:40
166,unknown,normal posture,1.0,1183,403,2026-05-02 21:00:40
166,unknown,normal posture,1.0,1183,493,2026-05-02 21:00:40
166,unknown,raised hand,1.0,834,316,2026-05-02 21:00:40
166,unknown,normal posture,1.0,861,478,2026-05-02 21:00:40
167,unknown,raised hand,1.0,664,417,2026-05-02 21:00:40
167,unknown,normal posture,1.0,257,548,2026-05-02 21:00:40
167,unknown,normal posture,1.0,1183,407,2026-05-02 21:00:40
167,unknown,raised hand,1.0,69,443,2026-05-02 21:00:40
167,unknown,raised hand,1.0,426,335,2026-05-02 21:00:40
167,unknown,normal posture,1.0,860,477,2026-05-02 21:00:40
167,unknown,raised hand,1.0,836,315,2026-05-02 21:00:40
167,unknown,normal posture,1.0,1183,494,2026-05-02 21:00:40
168,unknown,raised hand,1.0,665,416,2026-05-02 21:00:40
168,unknown,normal posture,1.0,1183,407,2026-05-02 21:00:40
168,unknown,normal posture,1.0,262,548,2026-05-02 21:00:40
168,unknown,normal posture,1.0,859,470,2026-05-02 21:00:40
168,unknown,normal posture,1.0,69,443,2026-05-02 21:00:40
168,unknown,raised hand,1.0,426,336,2026-05-02 21:00:40
168,unknown,raised hand,1.0,836,311,2026-05-02 21:00:40
169,unknown,normal posture,1.0,1181,406,2026-05-02 21:00:40
169,unknown,raised hand,1.0,664,412,2026-05-02 21:00:40
169,unknown,normal posture,1.0,258,549,2026-05-02 21:00:40
169,unknown,normal posture,1.0,861,472,2026-05-02 21:00:40
169,unknown,raised hand,1.0,426,336,2026-05-02 21:00:40
169,unknown,raised hand,1.0,837,312,2026-05-02 21:00:40
169,unknown,normal posture,1.0,69,443,2026-05-02 21:00:40
170,unknown,raised hand,1.0,664,413,2026-05-02 21:00:42
170,unknown,normal posture,1.0,250,548,2026-05-02 21:00:42
170,stu_006,normal posture,1.0,1181,403,2026-05-02 21:00:42
170,stu_003,raised hand,1.0,428,339,2026-05-02 21:00:42
170,unknown,normal posture,1.0,69,443,2026-05-02 21:00:42
170,stu_005,normal posture,1.0,858,473,2026-05-02 21:00:42
170,stu_006,raised hand,1.0,839,325,2026-05-02 21:00:42
171,unknown,raised hand,1.0,664,412,2026-05-02 21:00:42
171,unknown,normal posture,1.0,239,548,2026-05-02 21:00:42
171,unknown,normal posture,1.0,1180,402,2026-05-02 21:00:42
171,unknown,raised hand,1.0,838,312,2026-05-02 21:00:42
171,unknown,raised hand,1.0,860,475,2026-05-02 21:00:42
171,unknown,normal posture,1.0,69,443,2026-05-02 21:00:42
171,unknown,raised hand,1.0,427,339,2026-05-02 21:00:42
171,unknown,looking down,1.0,1229,429,2026-05-02 21:00:42
172,unknown,raised hand,1.0,664,415,2026-05-02 21:00:42
172,unknown,normal posture,1.0,235,548,2026-05-02 21:00:42
172,unknown,normal posture,1.0,69,443,2026-05-02 21:00:42
172,unknown,normal posture,1.0,860,475,2026-05-02 21:00:42
172,unknown,normal posture,1.0,1179,408,2026-05-02 21:00:42
172,unknown,raised hand,1.0,426,340,2026-05-02 21:00:42
172,unknown,raised hand,1.0,838,310,2026-05-02 21:00:42
172,unknown,looking down,1.0,1226,445,2026-05-02 21:00:42
173,unknown,raised hand,1.0,664,414,2026-05-02 21:00:42
173,unknown,normal posture,1.0,234,549,2026-05-02 21:00:42
173,unknown,normal posture,1.0,69,445,2026-05-02 21:00:42
173,unknown,raised hand,1.0,429,349,2026-05-02 21:00:42
173,unknown,normal posture,1.0,862,475,2026-05-02 21:00:42
173,unknown,normal posture,1.0,1179,403,2026-05-02 21:00:42
173,unknown,raised hand,1.0,837,312,2026-05-02 21:00:42
173,unknown,looking down,1.0,1225,496,2026-05-02 21:00:42
174,unknown,raised hand,1.0,664,414,2026-05-02 21:00:42
174,unknown,normal posture,1.0,233,549,2026-05-02 21:00:42
174,unknown,raised hand,1.0,430,358,2026-05-02 21:00:42
174,unknown,normal posture,1.0,69,444,2026-05-02 21:00:42
174,unknown,normal posture,1.0,1177,403,2026-05-02 21:00:42
174,unknown,normal posture,1.0,861,476,2026-05-02 21:00:42
174,unknown,raised hand,1.0,839,324,2026-05-02 21:00:42
174,unknown,looking down,1.0,1225,508,2026-05-02 21:00:42
175,unknown,raised hand,1.0,663,415,2026-05-02 21:00:42
175,unknown,raised hand,1.0,430,376,2026-05-02 21:00:42
175,unknown,normal posture,1.0,234,549,2026-05-02 21:00:42
175,unknown,raised hand,1.0,69,444,2026-05-02 21:00:42
175,unknown,normal posture,1.0,1177,403,2026-05-02 21:00:42
175,unknown,normal posture,1.0,864,474,2026-05-02 21:00:42
175,unknown,raised hand,1.0,838,325,2026-05-02 21:00:42
175,unknown,looking down,1.0,1227,450,2026-05-02 21:00:42
176,unknown,normal posture,1.0,234,549,2026-05-02 21:00:42
176,unknown,raised hand,1.0,663,415,2026-05-02 21:00:42
176,unknown,normal posture,1.0,431,394,2026-05-02 21:00:42
176,unknown,raised hand,1.0,69,445,2026-05-02 21:00:42
176,unknown,normal posture,1.0,1179,410,2026-05-02 21:00:42
176,unknown,normal posture,1.0,865,475,2026-05-02 21:00:42
176,unknown,raised hand,1.0,838,324,2026-05-02 21:00:42
176,unknown,looking down,1.0,1228,498,2026-05-02 21:00:42
177,unknown,normal posture,1.0,432,394,2026-05-02 21:00:42
177,unknown,normal posture,1.0,234,549,2026-05-02 21:00:42
177,unknown,raised hand,1.0,664,414,2026-05-02 21:00:42
177,unknown,normal posture,1.0,1177,409,2026-05-02 21:00:42
177,unknown,raised hand,1.0,69,445,2026-05-02 21:00:42
177,unknown,normal posture,1.0,864,471,2026-05-02 21:00:42
177,unknown,raised hand,1.0,838,323,2026-05-02 21:00:42
177,unknown,looking down,1.0,1223,502,2026-05-02 21:00:42
178,unknown,normal posture,1.0,233,549,2026-05-02 21:00:42
178,unknown,normal posture,1.0,433,395,2026-05-02 21:00:42
178,unknown,raised hand,1.0,662,414,2026-05-02 21:00:42
178,unknown,raised hand,1.0,69,446,2026-05-02 21:00:42
178,unknown,normal posture,1.0,1175,404,2026-05-02 21:00:42
178,unknown,normal posture,1.0,862,473,2026-05-02 21:00:42
178,unknown,looking down,1.0,1211,445,2026-05-02 21:00:42
178,unknown,raised hand,1.0,837,325,2026-05-02 21:00:42
179,unknown,normal posture,1.0,232,549,2026-05-02 21:00:42
179,unknown,normal posture,1.0,433,395,2026-05-02 21:00:42
179,unknown,raised hand,1.0,664,418,2026-05-02 21:00:42
179,unknown,raised hand,1.0,69,446,2026-05-02 21:00:42
179,unknown,normal posture,1.0,1165,403,2026-05-02 21:00:42
179,unknown,normal posture,1.0,862,476,2026-05-02 21:00:42
179,unknown,looking down,1.0,1194,444,2026-05-02 21:00:42
180,unknown,normal posture,1.0,231,549,2026-05-02 21:00:44
180,unknown,raised hand,1.0,662,420,2026-05-02 21:00:44
180,stu_003,normal posture,1.0,434,398,2026-05-02 21:00:44
180,unknown,normal posture,1.0,69,446,2026-05-02 21:00:44
180,stu_005,normal posture,1.0,867,479,2026-05-02 21:00:44
180,stu_006,looking down,1.0,1188,410,2026-05-02 21:00:44
181,unknown,raised hand,1.0,663,418,2026-05-02 21:00:44
181,unknown,normal posture,1.0,231,550,2026-05-02 21:00:44
181,unknown,normal posture,1.0,433,400,2026-05-02 21:00:44
181,unknown,normal posture,1.0,69,445,2026-05-02 21:00:44
181,unknown,looking down,1.0,1171,360,2026-05-02 21:00:44
182,unknown,normal posture,1.0,228,549,2026-05-02 21:00:44
182,unknown,raised hand,1.0,663,417,2026-05-02 21:00:44
182,unknown,normal posture,1.0,69,445,2026-05-02 21:00:44
182,unknown,normal posture,1.0,433,404,2026-05-02 21:00:44
182,unknown,normal posture,1.0,859,477,2026-05-02 21:00:44
183,unknown,normal posture,1.0,227,549,2026-05-02 21:00:44
183,unknown,raised hand,1.0,663,419,2026-05-02 21:00:44
183,unknown,normal posture,1.0,69,445,2026-05-02 21:00:44
183,unknown,normal posture,1.0,857,479,2026-05-02 21:00:44
183,unknown,normal posture,1.0,433,403,2026-05-02 21:00:44
183,unknown,raised hand,1.0,1121,376,2026-05-02 21:00:44
184,unknown,normal posture,1.0,226,549,2026-05-02 21:00:44
184,unknown,raised hand,1.0,663,419,2026-05-02 21:00:44
184,unknown,normal posture,1.0,68,445,2026-05-02 21:00:44
184,unknown,normal posture,1.0,856,480,2026-05-02 21:00:44
184,unknown,normal posture,1.0,432,405,2026-05-02 21:00:44
185,unknown,normal posture,1.0,226,549,2026-05-02 21:00:44
185,unknown,raised hand,1.0,664,418,2026-05-02 21:00:44
185,unknown,normal posture,1.0,68,445,2026-05-02 21:00:44
185,unknown,normal posture,1.0,1179,445,2026-05-02 21:00:44
185,unknown,normal posture,1.0,858,478,2026-05-02 21:00:44
185,unknown,normal posture,1.0,432,405,2026-05-02 21:00:44
186,unknown,normal posture,1.0,225,549,2026-05-02 21:00:44
186,unknown,raised hand,1.0,663,419,2026-05-02 21:00:44
186,unknown,normal posture,1.0,67,445,2026-05-02 21:00:44
186,unknown,raised hand,1.0,1179,435,2026-05-02 21:00:44
186,unknown,normal posture,1.0,432,407,2026-05-02 21:00:44
186,unknown,normal posture,1.0,857,480,2026-05-02 21:00:44
186,unknown,raised hand,1.0,1103,311,2026-05-02 21:00:44
186,unknown,normal posture,1.0,1181,521,2026-05-02 21:00:44
187,unknown,normal posture,1.0,225,549,2026-05-02 21:00:44
187,unknown,raised hand,1.0,663,419,2026-05-02 21:00:44
187,unknown,normal posture,1.0,67,445,2026-05-02 21:00:44
187,unknown,raised hand,1.0,1181,432,2026-05-02 21:00:44
187,unknown,normal posture,1.0,432,409,2026-05-02 21:00:44
187,unknown,normal posture,1.0,1179,519,2026-05-02 21:00:44
187,unknown,normal posture,1.0,856,490,2026-05-02 21:00:44
187,unknown,raised hand,1.0,1098,298,2026-05-02 21:00:44
188,unknown,normal posture,1.0,225,549,2026-05-02 21:00:44
188,unknown,raised hand,1.0,662,418,2026-05-02 21:00:44
188,unknown,raised hand,1.0,1181,430,2026-05-02 21:00:44
188,unknown,normal posture,1.0,66,445,2026-05-02 21:00:44
188,unknown,normal posture,1.0,432,409,2026-05-02 21:00:44
188,unknown,normal posture,1.0,858,481,2026-05-02 21:00:44
188,unknown,normal posture,1.0,1179,519,2026-05-02 21:00:44
188,unknown,normal posture,1.0,787,364,2026-05-02 21:00:44
189,unknown,normal posture,1.0,226,549,2026-05-02 21:00:44
189,unknown,raised hand,1.0,664,418,2026-05-02 21:00:44
189,unknown,normal posture,1.0,1181,431,2026-05-02 21:00:44
189,unknown,normal posture,1.0,66,445,2026-05-02 21:00:44
189,unknown,normal posture,1.0,431,410,2026-05-02 21:00:44
189,unknown,normal posture,1.0,859,481,2026-05-02 21:00:44
189,unknown,normal posture,1.0,1179,521,2026-05-02 21:00:44
190,unknown,normal posture,1.0,228,550,2026-05-02 21:00:45
190,unknown,raised hand,1.0,661,419,2026-05-02 21:00:45
190,unknown,normal posture,1.0,66,445,2026-05-02 21:00:45
190,unknown,normal posture,1.0,1180,437,2026-05-02 21:00:45
190,stu_003,normal posture,1.0,431,409,2026-05-02 21:00:45
190,unknown,raised hand,1.0,1102,306,2026-05-02 21:00:45
190,stu_005,normal posture,1.0,855,491,2026-05-02 21:00:45
190,unknown,raised hand,1.0,1181,525,2026-05-02 21:00:45
191,unknown,normal posture,1.0,227,549,2026-05-02 21:00:45
191,unknown,raised hand,1.0,662,419,2026-05-02 21:00:45
191,unknown,normal posture,1.0,1181,441,2026-05-02 21:00:45
191,unknown,normal posture,1.0,67,445,2026-05-02 21:00:45
191,unknown,normal posture,1.0,431,412,2026-05-02 21:00:45
191,unknown,normal posture,1.0,857,475,2026-05-02 21:00:45
192,unknown,normal posture,1.0,226,549,2026-05-02 21:00:45
192,unknown,raised hand,1.0,662,418,2026-05-02 21:00:45
192,unknown,normal posture,1.0,1181,452,2026-05-02 21:00:45
192,unknown,normal posture,1.0,66,445,2026-05-02 21:00:45
192,unknown,normal posture,1.0,430,411,2026-05-02 21:00:45
192,unknown,normal posture,1.0,857,469,2026-05-02 21:00:45
192,unknown,raised hand,1.0,1181,533,2026-05-02 21:00:45
